number,filename,url,status,get_status,content_type,content_length,get_content_length,final_url,redirect_chain,server,via,response_bytes,elapsed_ms,classification,valid_m3u8,channel_name,channel_names,playlist_type,is_master,is_media,bandwidths,average_bandwidths,resolutions,codecs,frame_rates,audio_groups,video_groups,subtitles,target_duration,media_sequence,segment_count,segment_durations,uris,raw_tags,streams,error
2620,2620.m3u8,https://streaming.televizor-24-tochka.ru/live/2620.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2620.m3u8,https://streaming.televizor-24-tochka.ru/live/2620.m3u8,nginx,,568,694.85,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2621,2621.m3u8,https://streaming.televizor-24-tochka.ru/live/2621.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2621.m3u8,https://streaming.televizor-24-tochka.ru/live/2621.m3u8,nginx,,568,671.39,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2622,2622.m3u8,https://streaming.televizor-24-tochka.ru/live/2622.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2622.m3u8,https://streaming.televizor-24-tochka.ru/live/2622.m3u8,nginx,,568,674.94,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2623,2623.m3u8,https://streaming.televizor-24-tochka.ru/live/2623.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2623.m3u8,https://streaming.televizor-24-tochka.ru/live/2623.m3u8,nginx,,568,700.47,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2624,2624.m3u8,https://streaming.televizor-24-tochka.ru/live/2624.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2624.m3u8,https://streaming.televizor-24-tochka.ru/live/2624.m3u8,nginx,,568,687.99,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2625,2625.m3u8,https://streaming.televizor-24-tochka.ru/live/2625.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2625.m3u8,https://streaming.televizor-24-tochka.ru/live/2625.m3u8,nginx,,568,704.49,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2626,2626.m3u8,https://streaming.televizor-24-tochka.ru/live/2626.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2626.m3u8,https://streaming.televizor-24-tochka.ru/live/2626.m3u8,nginx,,568,697.19,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2627,2627.m3u8,https://streaming.televizor-24-tochka.ru/live/2627.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2627.m3u8,https://streaming.televizor-24-tochka.ru/live/2627.m3u8,nginx,,568,715.47,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2628,2628.m3u8,https://streaming.televizor-24-tochka.ru/live/2628.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2628.m3u8,https://streaming.televizor-24-tochka.ru/live/2628.m3u8,nginx,,568,702.7,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2629,2629.m3u8,https://streaming.televizor-24-tochka.ru/live/2629.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2629.m3u8,https://streaming.televizor-24-tochka.ru/live/2629.m3u8,nginx,,568,676.25,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2630,2630.m3u8,https://streaming.televizor-24-tochka.ru/live/2630.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2630.m3u8,https://streaming.televizor-24-tochka.ru/live/2630.m3u8,nginx,,568,684.15,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2631,2631.m3u8,https://streaming.televizor-24-tochka.ru/live/2631.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2631.m3u8,https://streaming.televizor-24-tochka.ru/live/2631.m3u8,nginx,,568,700.47,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2632,2632.m3u8,https://streaming.televizor-24-tochka.ru/live/2632.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2632.m3u8,https://streaming.televizor-24-tochka.ru/live/2632.m3u8,nginx,,568,722.01,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2633,2633.m3u8,https://streaming.televizor-24-tochka.ru/live/2633.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2633.m3u8,https://streaming.televizor-24-tochka.ru/live/2633.m3u8,nginx,,568,753.33,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2634,2634.m3u8,https://streaming.televizor-24-tochka.ru/live/2634.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2634.m3u8,https://streaming.televizor-24-tochka.ru/live/2634.m3u8,nginx,,568,682.7,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2635,2635.m3u8,https://streaming.televizor-24-tochka.ru/live/2635.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2635.m3u8,https://streaming.televizor-24-tochka.ru/live/2635.m3u8,nginx,,568,729.1,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2636,2636.m3u8,https://streaming.televizor-24-tochka.ru/live/2636.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2636.m3u8,https://streaming.televizor-24-tochka.ru/live/2636.m3u8,nginx,,568,674.41,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2637,2637.m3u8,https://streaming.televizor-24-tochka.ru/live/2637.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2637.m3u8,https://streaming.televizor-24-tochka.ru/live/2637.m3u8,nginx,,568,677.71,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2638,2638.m3u8,https://streaming.televizor-24-tochka.ru/live/2638.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2638.m3u8,https://streaming.televizor-24-tochka.ru/live/2638.m3u8,nginx,,568,696.28,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2639,2639.m3u8,https://streaming.televizor-24-tochka.ru/live/2639.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2639.m3u8,https://streaming.televizor-24-tochka.ru/live/2639.m3u8,nginx,,568,672.46,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2640,2640.m3u8,https://streaming.televizor-24-tochka.ru/live/2640.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2640.m3u8,https://streaming.televizor-24-tochka.ru/live/2640.m3u8,nginx,,568,682.36,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2641,2641.m3u8,https://streaming.televizor-24-tochka.ru/live/2641.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2641.m3u8,https://streaming.televizor-24-tochka.ru/live/2641.m3u8,nginx,,568,677.09,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2642,2642.m3u8,https://streaming.televizor-24-tochka.ru/live/2642.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2642.m3u8,https://streaming.televizor-24-tochka.ru/live/2642.m3u8,nginx,,568,688.89,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2643,2643.m3u8,https://streaming.televizor-24-tochka.ru/live/2643.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2643.m3u8,https://streaming.televizor-24-tochka.ru/live/2643.m3u8,nginx,,568,677.45,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2644,2644.m3u8,https://streaming.televizor-24-tochka.ru/live/2644.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2644.m3u8,https://streaming.televizor-24-tochka.ru/live/2644.m3u8,nginx,,568,671.38,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2645,2645.m3u8,https://streaming.televizor-24-tochka.ru/live/2645.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2645.m3u8,https://streaming.televizor-24-tochka.ru/live/2645.m3u8,nginx,,568,700.49,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2646,2646.m3u8,https://streaming.televizor-24-tochka.ru/live/2646.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2646.m3u8,https://streaming.televizor-24-tochka.ru/live/2646.m3u8,nginx,,568,679.0,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2647,2647.m3u8,https://streaming.televizor-24-tochka.ru/live/2647.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2647.m3u8,https://streaming.televizor-24-tochka.ru/live/2647.m3u8,nginx,,568,680.98,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2648,2648.m3u8,https://streaming.televizor-24-tochka.ru/live/2648.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2648.m3u8,https://streaming.televizor-24-tochka.ru/live/2648.m3u8,nginx,,568,678.01,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2649,2649.m3u8,https://streaming.televizor-24-tochka.ru/live/2649.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2649.m3u8,https://streaming.televizor-24-tochka.ru/live/2649.m3u8,nginx,,568,707.35,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2650,2650.m3u8,https://streaming.televizor-24-tochka.ru/live/2650.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2650.m3u8,https://streaming.televizor-24-tochka.ru/live/2650.m3u8,nginx,,568,718.06,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2651,2651.m3u8,https://streaming.televizor-24-tochka.ru/live/2651.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2651.m3u8,https://streaming.televizor-24-tochka.ru/live/2651.m3u8,nginx,,568,674.33,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2652,2652.m3u8,https://streaming.televizor-24-tochka.ru/live/2652.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2652.m3u8,https://streaming.televizor-24-tochka.ru/live/2652.m3u8,nginx,,568,674.63,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2653,2653.m3u8,https://streaming.televizor-24-tochka.ru/live/2653.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2653.m3u8,https://streaming.televizor-24-tochka.ru/live/2653.m3u8,nginx,,568,674.49,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2654,2654.m3u8,https://streaming.televizor-24-tochka.ru/live/2654.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2654.m3u8,https://streaming.televizor-24-tochka.ru/live/2654.m3u8,nginx,,568,688.01,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2655,2655.m3u8,https://streaming.televizor-24-tochka.ru/live/2655.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2655.m3u8,https://streaming.televizor-24-tochka.ru/live/2655.m3u8,nginx,,568,673.25,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2656,2656.m3u8,https://streaming.televizor-24-tochka.ru/live/2656.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2656.m3u8,https://streaming.televizor-24-tochka.ru/live/2656.m3u8,nginx,,568,684.62,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2657,2657.m3u8,https://streaming.televizor-24-tochka.ru/live/2657.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2657.m3u8,https://streaming.televizor-24-tochka.ru/live/2657.m3u8,nginx,,568,683.29,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2658,2658.m3u8,https://streaming.televizor-24-tochka.ru/live/2658.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2658.m3u8,https://streaming.televizor-24-tochka.ru/live/2658.m3u8,nginx,,568,673.83,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2659,2659.m3u8,https://streaming.televizor-24-tochka.ru/live/2659.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2659.m3u8,https://streaming.televizor-24-tochka.ru/live/2659.m3u8,nginx,,568,677.83,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2660,2660.m3u8,https://streaming.televizor-24-tochka.ru/live/2660.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2660.m3u8,https://streaming.televizor-24-tochka.ru/live/2660.m3u8,nginx,,568,694.41,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2661,2661.m3u8,https://streaming.televizor-24-tochka.ru/live/2661.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2661.m3u8,https://streaming.televizor-24-tochka.ru/live/2661.m3u8,nginx,,568,684.61,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2662,2662.m3u8,https://streaming.televizor-24-tochka.ru/live/2662.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2662.m3u8,https://streaming.televizor-24-tochka.ru/live/2662.m3u8,nginx,,568,673.38,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2663,2663.m3u8,https://streaming.televizor-24-tochka.ru/live/2663.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2663.m3u8,https://streaming.televizor-24-tochka.ru/live/2663.m3u8,nginx,,568,675.23,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2664,2664.m3u8,https://streaming.televizor-24-tochka.ru/live/2664.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2664.m3u8,https://streaming.televizor-24-tochka.ru/live/2664.m3u8,nginx,,568,678.27,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2665,2665.m3u8,https://streaming.televizor-24-tochka.ru/live/2665.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2665.m3u8,https://streaming.televizor-24-tochka.ru/live/2665.m3u8,nginx,,568,676.12,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2666,2666.m3u8,https://streaming.televizor-24-tochka.ru/live/2666.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2666.m3u8,https://streaming.televizor-24-tochka.ru/live/2666.m3u8,nginx,,568,685.59,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2667,2667.m3u8,https://streaming.televizor-24-tochka.ru/live/2667.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2667.m3u8,https://streaming.televizor-24-tochka.ru/live/2667.m3u8,nginx,,568,678.79,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2668,2668.m3u8,https://streaming.televizor-24-tochka.ru/live/2668.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2668.m3u8,https://streaming.televizor-24-tochka.ru/live/2668.m3u8,nginx,,568,684.56,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2669,2669.m3u8,https://streaming.televizor-24-tochka.ru/live/2669.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2669.m3u8,https://streaming.televizor-24-tochka.ru/live/2669.m3u8,nginx,,568,760.99,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2670,2670.m3u8,https://streaming.televizor-24-tochka.ru/live/2670.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2670.m3u8,https://streaming.televizor-24-tochka.ru/live/2670.m3u8,nginx,,568,672.08,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2671,2671.m3u8,https://streaming.televizor-24-tochka.ru/live/2671.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2671.m3u8,https://streaming.televizor-24-tochka.ru/live/2671.m3u8,nginx,,568,677.61,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2672,2672.m3u8,https://streaming.televizor-24-tochka.ru/live/2672.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2672.m3u8,https://streaming.televizor-24-tochka.ru/live/2672.m3u8,nginx,,568,672.67,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2673,2673.m3u8,https://streaming.televizor-24-tochka.ru/live/2673.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2673.m3u8,https://streaming.televizor-24-tochka.ru/live/2673.m3u8,nginx,,568,677.07,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2674,2674.m3u8,https://streaming.televizor-24-tochka.ru/live/2674.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2674.m3u8,https://streaming.televizor-24-tochka.ru/live/2674.m3u8,nginx,,568,672.19,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2675,2675.m3u8,https://streaming.televizor-24-tochka.ru/live/2675.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2675.m3u8,https://streaming.televizor-24-tochka.ru/live/2675.m3u8,nginx,,568,673.23,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2676,2676.m3u8,https://streaming.televizor-24-tochka.ru/live/2676.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2676.m3u8,https://streaming.televizor-24-tochka.ru/live/2676.m3u8,nginx,,568,671.46,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2677,2677.m3u8,https://streaming.televizor-24-tochka.ru/live/2677.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2677.m3u8,https://streaming.televizor-24-tochka.ru/live/2677.m3u8,nginx,,568,676.72,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2678,2678.m3u8,https://streaming.televizor-24-tochka.ru/live/2678.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2678.m3u8,https://streaming.televizor-24-tochka.ru/live/2678.m3u8,nginx,,568,680.53,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2679,2679.m3u8,https://streaming.televizor-24-tochka.ru/live/2679.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2679.m3u8,https://streaming.televizor-24-tochka.ru/live/2679.m3u8,nginx,,568,678.76,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2680,2680.m3u8,https://streaming.televizor-24-tochka.ru/live/2680.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2680.m3u8,https://streaming.televizor-24-tochka.ru/live/2680.m3u8,nginx,,568,678.96,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2681,2681.m3u8,https://streaming.televizor-24-tochka.ru/live/2681.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2681.m3u8,https://streaming.televizor-24-tochka.ru/live/2681.m3u8,nginx,,568,682.36,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2682,2682.m3u8,https://streaming.televizor-24-tochka.ru/live/2682.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2682.m3u8,https://streaming.televizor-24-tochka.ru/live/2682.m3u8,nginx,,568,672.81,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2683,2683.m3u8,https://streaming.televizor-24-tochka.ru/live/2683.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2683.m3u8,https://streaming.televizor-24-tochka.ru/live/2683.m3u8,nginx,,568,716.63,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2684,2684.m3u8,https://streaming.televizor-24-tochka.ru/live/2684.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2684.m3u8,https://streaming.televizor-24-tochka.ru/live/2684.m3u8,nginx,,568,1180.75,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2685,2685.m3u8,https://streaming.televizor-24-tochka.ru/live/2685.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2685.m3u8,https://streaming.televizor-24-tochka.ru/live/2685.m3u8,nginx,,568,672.82,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2686,2686.m3u8,https://streaming.televizor-24-tochka.ru/live/2686.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2686.m3u8,https://streaming.televizor-24-tochka.ru/live/2686.m3u8,nginx,,568,674.31,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2687,2687.m3u8,https://streaming.televizor-24-tochka.ru/live/2687.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2687.m3u8,https://streaming.televizor-24-tochka.ru/live/2687.m3u8,nginx,,568,675.54,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2688,2688.m3u8,https://streaming.televizor-24-tochka.ru/live/2688.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2688.m3u8,https://streaming.televizor-24-tochka.ru/live/2688.m3u8,nginx,,568,674.04,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2689,2689.m3u8,https://streaming.televizor-24-tochka.ru/live/2689.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2689.m3u8,https://streaming.televizor-24-tochka.ru/live/2689.m3u8,nginx,,568,687.49,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2690,2690.m3u8,https://streaming.televizor-24-tochka.ru/live/2690.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2690.m3u8,https://streaming.televizor-24-tochka.ru/live/2690.m3u8,nginx,,568,671.81,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2691,2691.m3u8,https://streaming.televizor-24-tochka.ru/live/2691.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2691.m3u8,https://streaming.televizor-24-tochka.ru/live/2691.m3u8,nginx,,568,674.26,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2692,2692.m3u8,https://streaming.televizor-24-tochka.ru/live/2692.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2692.m3u8,https://streaming.televizor-24-tochka.ru/live/2692.m3u8,nginx,,568,683.86,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2693,2693.m3u8,https://streaming.televizor-24-tochka.ru/live/2693.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2693.m3u8,https://streaming.televizor-24-tochka.ru/live/2693.m3u8,nginx,,568,676.74,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2694,2694.m3u8,https://streaming.televizor-24-tochka.ru/live/2694.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2694.m3u8,https://streaming.televizor-24-tochka.ru/live/2694.m3u8,nginx,,568,676.37,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2695,2695.m3u8,https://streaming.televizor-24-tochka.ru/live/2695.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2695.m3u8,https://streaming.televizor-24-tochka.ru/live/2695.m3u8,nginx,,568,677.46,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2696,2696.m3u8,https://streaming.televizor-24-tochka.ru/live/2696.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2696.m3u8,https://streaming.televizor-24-tochka.ru/live/2696.m3u8,nginx,,568,676.94,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2697,2697.m3u8,https://streaming.televizor-24-tochka.ru/live/2697.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2697.m3u8,https://streaming.televizor-24-tochka.ru/live/2697.m3u8,nginx,,568,674.35,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2698,2698.m3u8,https://streaming.televizor-24-tochka.ru/live/2698.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2698.m3u8,https://streaming.televizor-24-tochka.ru/live/2698.m3u8,nginx,,568,675.25,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2699,2699.m3u8,https://streaming.televizor-24-tochka.ru/live/2699.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2699.m3u8,https://streaming.televizor-24-tochka.ru/live/2699.m3u8,nginx,,568,674.96,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2700,2700.m3u8,https://streaming.televizor-24-tochka.ru/live/2700.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2700.m3u8,https://streaming.televizor-24-tochka.ru/live/2700.m3u8,nginx,,568,676.93,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2701,2701.m3u8,https://streaming.televizor-24-tochka.ru/live/2701.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2701.m3u8,https://streaming.televizor-24-tochka.ru/live/2701.m3u8,nginx,,568,674.41,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2702,2702.m3u8,https://streaming.televizor-24-tochka.ru/live/2702.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2702.m3u8,https://streaming.televizor-24-tochka.ru/live/2702.m3u8,nginx,,568,673.94,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2703,2703.m3u8,https://streaming.televizor-24-tochka.ru/live/2703.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2703.m3u8,https://streaming.televizor-24-tochka.ru/live/2703.m3u8,nginx,,568,672.04,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2704,2704.m3u8,https://streaming.televizor-24-tochka.ru/live/2704.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2704.m3u8,https://streaming.televizor-24-tochka.ru/live/2704.m3u8,nginx,,568,675.43,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2705,2705.m3u8,https://streaming.televizor-24-tochka.ru/live/2705.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2705.m3u8,https://streaming.televizor-24-tochka.ru/live/2705.m3u8,nginx,,568,671.77,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2706,2706.m3u8,https://streaming.televizor-24-tochka.ru/live/2706.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2706.m3u8,https://streaming.televizor-24-tochka.ru/live/2706.m3u8,nginx,,568,680.04,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2707,2707.m3u8,https://streaming.televizor-24-tochka.ru/live/2707.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2707.m3u8,https://streaming.televizor-24-tochka.ru/live/2707.m3u8,nginx,,568,675.44,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2708,2708.m3u8,https://streaming.televizor-24-tochka.ru/live/2708.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2708.m3u8,https://streaming.televizor-24-tochka.ru/live/2708.m3u8,nginx,,568,670.4,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2709,2709.m3u8,https://streaming.televizor-24-tochka.ru/live/2709.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2709.m3u8,https://streaming.televizor-24-tochka.ru/live/2709.m3u8,nginx,,568,673.63,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2710,2710.m3u8,https://streaming.televizor-24-tochka.ru/live/2710.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2710.m3u8,https://streaming.televizor-24-tochka.ru/live/2710.m3u8,nginx,,568,670.51,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2711,2711.m3u8,https://streaming.televizor-24-tochka.ru/live/2711.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2711.m3u8,https://streaming.televizor-24-tochka.ru/live/2711.m3u8,nginx,,568,679.32,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2712,2712.m3u8,https://streaming.televizor-24-tochka.ru/live/2712.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2712.m3u8,https://streaming.televizor-24-tochka.ru/live/2712.m3u8,nginx,,568,670.49,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2713,2713.m3u8,https://streaming.televizor-24-tochka.ru/live/2713.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2713.m3u8,https://streaming.televizor-24-tochka.ru/live/2713.m3u8,nginx,,568,671.07,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
